event_id,timestamp,airline,flight_number,aircraft_model,aircraft_type,origin,destination,latitude,longitude,city,country,fatalities,injuries,damage,cause
EVT000161,2018-09-14T11:17:00,SkyWays,SK7403,Bombardier Q400,Turboprop,Mumbai,Sao Paulo,25.23307,-61.30601,Mumbai,Australia,0,0,Major,Pilot error
EVT000162,2016-12-16T14:51:00,NorthernFlights,NO2274,Airbus A320,Jet,Paris,Berlin,-37.47623,-166.41741,Berlin,France,3,1,Unknown,Mid-air collision
EVT000163,2017-03-21T13:26:00,NorthernFlights,NO3570,Airbus A320,Jet,Toronto,Cairo,-54.86643,-108.25213,Sydney,Canada,0,0,Hull Loss,Weather
EVT000164,2018-11-09T15:29:00,GlobalAir,GL7842,Airbus A330,Jet,Mumbai,Sydney,-44.91999,-170.7211,Berlin,Germany,0,0,Minor,Weather
EVT000165,2015-10-31T02:57:00,IslandAir,IS1969,Embraer 190,Turboprop,Cairo,London,-4.18591,12.01938,Beijing,Australia,4,1,Major,Pilot error
EVT000166,2017-08-03T06:00:00,IslandAir,IS5070,Embraer 190,Turboprop,London,Paris,29.52331,-34.17061,Berlin,India,4,2,Hull Loss,Bird strike
EVT000167,2020-07-17T06:29:00,SkyWays,SK9727,Boeing 737,Jet,Cairo,Toronto,54.0712,10.99202,New York,Egypt,0,0,Hull Loss,Mid-air collision
EVT000168,2017-09-18T22:17:00,IslandAir,IS1222,Boeing 747,Jet,Paris,Cairo,8.38325,34.13664,Mumbai,China,0,0,Major,Mid-air collision
EVT000169,2016-12-12T05:39:00,GlobalAir,GL6678,Boeing 737,Jet,Sydney,Toronto,42.18926,157.83793,Toronto,Australia,0,0,Unknown,Runway excursion
EVT000170,2017-12-08T21:57:00,TransContinental,TR9750,Airbus A320,Jet,London,New York,59.58703,-53.43883,Toronto,India,2,0,Unknown,Engine failure
EVT000171,2018-10-29T17:57:00,GlobalAir,GL513,Embraer 190,Turboprop,Sydney,Toronto,53.89092,42.16463,Sao Paulo,Brazil,0,0,Minor,Weather
EVT000172,2018-08-09T10:30:00,IslandAir,IS9740,Boeing 737,Jet,London,Sydney,47.87685,159.15435,Berlin,Canada,0,0,Minor,Bird strike
EVT000173,2018-04-16T15:23:00,NorthernFlights,NO3014,Airbus A330,Jet,Cairo,Berlin,22.99383,67.52507,Paris,Germany,1,1,Hull Loss,Weather
EVT000174,2017-12-11T10:06:00,IslandAir,IS3711,Airbus A320,Jet,New York,London,-3.68104,174.73668,Sao Paulo,USA,0,0,Hull Loss,Unknown
EVT000175,2020-01-26T02:25:00,SkyWays,SK9847,Boeing 737,Jet,Sao Paulo,Cairo,-26.96955,-36.97462,Beijing,Egypt,0,0,Hull Loss,Mid-air collision
EVT000176,2020-12-11T16:05:00,AeroExpress,AE7087,Airbus A330,Jet,Beijing,Paris,-8.72355,-149.01269,Berlin,UK,0,0,Major,Bird strike
EVT000177,2019-01-03T04:44:00,GlobalAir,GL5619,Embraer 190,Turboprop,Berlin,Toronto,39.87255,166.78686,London,France,0,0,Unknown,Weather
EVT000178,2020-08-30T09:25:00,GlobalAir,GL6774,Airbus A320,Jet,Toronto,Cairo,-18.6342,93.61248,Mumbai,France,0,0,Unknown,Bird strike
EVT000179,2017-07-10T23:06:00,SkyWays,SK7627,Boeing 747,Jet,Beijing,Mumbai,38.49727,3.62786,Beijing,Canada,0,0,Minor,Engine failure
EVT000180,2016-10-29T23:13:00,NorthernFlights,NO4117,Bombardier Q400,Turboprop,Sydney,Cairo,52.75359,-119.99203,Sao Paulo,Australia,0,0,Unknown,Pilot error
EVT000181,2020-04-12T02:32:00,GlobalAir,GL5532,Boeing 737,Jet,Mumbai,Toronto,-2.55261,178.08352,New York,China,0,0,Major,Pilot error
EVT000182,2018-01-22T01:11:00,IslandAir,IS569,Airbus A320,Jet,Beijing,Sao Paulo,-9.05483,70.04326,Toronto,Brazil,0,0,Major,Bird strike
EVT000183,2016-08-30T09:07:00,NorthernFlights,NO3309,Bombardier Q400,Turboprop,New York,Toronto,-3.96864,-3.78156,Beijing,UK,0,0,Unknown,Mid-air collision
EVT000184,2015-10-11T07:12:00,AeroExpress,AE291,Boeing 747,Jet,New York,Beijing,-33.59266,164.53828,Toronto,Australia,0,0,Major,Pilot error
EVT000185,2019-05-02T12:50:00,AeroExpress,AE8359,Embraer 190,Turboprop,London,Mumbai,19.69786,5.34632,Sao Paulo,Australia,0,0,Unknown,Unknown
EVT000186,2018-04-16T12:16:00,NorthernFlights,NO9986,Bombardier Q400,Turboprop,Sydney,Berlin,-16.05857,122.59663,London,Egypt,0,2,Hull Loss,Runway excursion
EVT000187,2018-10-09T21:20:00,TransContinental,TR4647,Boeing 737,Jet,Beijing,Paris,-57.31399,-62.95493,London,Brazil,0,0,Major,Weather
EVT000188,2020-08-18T18:11:00,AeroExpress,AE7113,Bombardier Q400,Turboprop,Mumbai,London,-16.10691,85.03641,Berlin,Egypt,1,1,Minor,Mid-air collision
EVT000189,2016-06-02T05:54:00,NorthernFlights,NO8848,Bombardier Q400,Turboprop,Sao Paulo,London,59.25611,108.83625,Beijing,USA,0,0,Minor,Runway excursion
EVT000190,2017-06-19T23:40:00,GlobalAir,GL3364,Airbus A320,Jet,Sydney,Cairo,-36.75843,-52.49811,New York,India,2,2,Hull Loss,Engine failure
EVT000191,2017-11-03T09:54:00,SkyWays,SK1183,Embraer 190,Turboprop,London,Paris,10.59309,-178.76571,Toronto,Canada,0,0,Major,Pilot error
EVT000192,2020-12-01T14:12:00,TransContinental,TR9820,Airbus A330,Jet,London,Cairo,-27.97912,-70.26974,Sydney,France,0,0,Hull Loss,Mid-air collision
EVT000193,2015-10-29T07:38:00,NorthernFlights,NO6554,Bombardier Q400,Turboprop,Sydney,Beijing,1.3187,-56.85063,Sao Paulo,China,0,0,Hull Loss,Mid-air collision
EVT000194,2019-03-03T21:59:00,IslandAir,IS9268,Airbus A320,Jet,Sydney,Paris,-59.36825,-107.73025,Cairo,Australia,0,0,Unknown,Bird strike
EVT000195,2018-07-21T02:05:00,AeroExpress,AE5728,Airbus A320,Jet,Sao Paulo,New York,-57.20996,-145.73594,Berlin,France,0,0,Unknown,Unknown
EVT000196,2016-06-01T02:18:00,NorthernFlights,NO1664,Embraer 190,Turboprop,Beijing,Mumbai,-53.14953,80.23071,Beijing,Brazil,0,0,Unknown,Bird strike
EVT000197,2017-06-14T14:37:00,IslandAir,IS1729,Embraer 190,Turboprop,Mumbai,Paris,-37.99895,142.95743,New York,Germany,0,0,Minor,Mid-air collision
EVT000198,2015-09-29T22:25:00,GlobalAir,GL4726,Airbus A330,Jet,New York,Paris,-30.82503,35.76483,Mumbai,UK,0,0,Major,Unknown
EVT000199,2016-02-18T20:06:00,IslandAir,IS9899,Bombardier Q400,Turboprop,Beijing,Mumbai,-55.5159,15.02189,Toronto,India,0,0,Hull Loss,Runway excursion
EVT000200,2016-06-05T11:04:00,TransContinental,TR8548,Bombardier Q400,Turboprop,London,Mumbai,-38.50111,-173.20427,Sao Paulo,Germany,0,0,Unknown,Bird strike
EVT000201,2020-09-13T02:20:00,SkyWays,SK710,Boeing 737,Jet,Paris,Beijing,49.60327,87.5717,Berlin,Brazil,0,0,Minor,Bird strike
EVT000202,2020-07-07T20:00:00,SkyWays,SK174,Boeing 747,Jet,Toronto,London,1.5445,-10.00823,Berlin,USA,2,3,Minor,Unknown
EVT000203,2018-10-13T12:52:00,TransContinental,TR2276,Airbus A320,Jet,Sydney,Mumbai,-18.69013,-31.41778,Toronto,Egypt,0,1,Hull Loss,Mid-air collision
EVT000204,2018-12-01T05:58:00,IslandAir,IS7747,Boeing 747,Jet,Paris,Sao Paulo,12.25223,46.28004,Sao Paulo,China,0,0,Unknown,Bird strike
EVT000205,2015-10-16T05:49:00,IslandAir,IS4717,Airbus A330,Jet,Beijing,Sydney,-0.31594,-38.87174,Paris,India,0,0,Minor,Bird strike
EVT000206,2016-06-02T01:04:00,TransContinental,TR4210,Bombardier Q400,Turboprop,Sydney,New York,5.87081,-96.81815,Paris,UK,0,0,Hull Loss,Unknown
EVT000207,2015-04-14T08:24:00,IslandAir,IS6300,Boeing 737,Jet,Beijing,Mumbai,-38.37149,-53.39366,Berlin,France,0,1,Major,Runway excursion
EVT000208,2019-06-04T16:50:00,NorthernFlights,NO4157,Boeing 737,Jet,Paris,Sydney,59.8365,121.90125,Berlin,Canada,0,0,Unknown,Runway excursion
EVT000209,2018-07-10T09:34:00,NorthernFlights,NO8153,Boeing 737,Jet,Sao Paulo,New York,-27.65996,125.11598,Sao Paulo,Australia,6,0,Minor,Mid-air collision
EVT000210,2016-03-21T19:03:00,AeroExpress,AE7324,Airbus A330,Jet,Paris,Toronto,51.75464,124.86537,Paris,Egypt,0,1,Hull Loss,Unknown
EVT000211,2016-10-20T03:26:00,TransContinental,TR4965,Bombardier Q400,Turboprop,Sao Paulo,Sydney,-29.40366,-63.22074,New York,Egypt,0,0,Major,Mid-air collision
EVT000212,2020-06-09T13:35:00,GlobalAir,GL7724,Airbus A320,Jet,New York,Sydney,-33.86046,-61.31315,Sao Paulo,Canada,0,0,Unknown,Engine failure
EVT000213,2015-04-09T22:50:00,GlobalAir,GL3403,Embraer 190,Turboprop,Beijing,Paris,-31.77023,154.09721,New York,UK,0,0,Major,Unknown
EVT000214,2016-09-10T06:36:00,TransContinental,TR659,Embraer 190,Turboprop,Mumbai,Berlin,48.14573,113.70391,Toronto,Germany,0,0,Hull Loss,Bird strike
EVT000215,2020-11-04T12:41:00,GlobalAir,GL7308,Airbus A320,Jet,Sao Paulo,Berlin,-9.61845,-69.22279,Sydney,France,0,0,Major,Weather
EVT000216,2020-03-14T03:30:00,SkyWays,SK1846,Boeing 747,Jet,Paris,New York,-18.17733,135.29358,Toronto,Brazil,0,0,Major,Engine failure
EVT000217,2019-12-19T21:21:00,IslandAir,IS2281,Embraer 190,Turboprop,Beijing,Sao Paulo,-29.55766,-67.26116,Beijing,Egypt,1,2,Hull Loss,Runway excursion
EVT000218,2015-06-24T18:47:00,IslandAir,IS3842,Boeing 737,Jet,Beijing,Mumbai,-31.51509,112.10991,Sao Paulo,China,0,0,Minor,Engine failure
EVT000219,2016-02-03T19:55:00,AeroExpress,AE263,Bombardier Q400,Turboprop,New York,Toronto,44.01522,-176.32943,Mumbai,UK,0,0,Major,Unknown
EVT000220,2017-09-06T10:43:00,SkyWays,SK8051,Boeing 737,Jet,Cairo,Beijing,-27.23169,49.06301,Toronto,UK,0,0,Minor,Bird strike
EVT000221,2015-11-11T10:14:00,SkyWays,SK257,Embraer 190,Turboprop,Toronto,Sydney,-43.55747,-23.66703,Berlin,Brazil,0,0,Hull Loss,Weather
EVT000222,2016-06-18T06:33:00,NorthernFlights,NO3098,Airbus A320,Jet,Toronto,Cairo,3.74175,-85.85024,Cairo,Egypt,0,0,Minor,Pilot error
EVT000223,2015-12-12T22:16:00,NorthernFlights,NO1682,Airbus A320,Jet,Beijing,New York,51.94294,-24.33973,Toronto,UK,3,0,Unknown,Runway excursion
EVT000224,2020-04-03T02:43:00,AeroExpress,AE3185,Airbus A320,Jet,Mumbai,Sydney,47.04445,143.04944,Beijing,Egypt,0,0,Major,Engine failure
EVT000225,2020-06-01T16:32:00,NorthernFlights,NO5200,Airbus A330,Jet,London,Toronto,-42.89859,173.96177,Sydney,USA,0,0,Major,Bird strike
EVT000226,2020-09-13T19:27:00,SkyWays,SK3697,Airbus A320,Jet,Cairo,New York,12.97419,-18.06583,Beijing,India,0,0,Hull Loss,Pilot error
EVT000227,2018-02-20T19:29:00,AeroExpress,AE3835,Airbus A330,Jet,Cairo,Sao Paulo,-39.0796,11.33895,New York,UK,0,0,Hull Loss,Runway excursion
EVT000228,2020-08-27T06:18:00,AeroExpress,AE8797,Bombardier Q400,Turboprop,Sydney,Toronto,-44.28794,-140.00288,Paris,Brazil,2,5,Major,Engine failure
EVT000229,2018-04-25T14:35:00,AeroExpress,AE5754,Airbus A330,Jet,Sydney,New York,-34.13953,34.46058,New York,Australia,0,0,Major,Mid-air collision
EVT000230,2016-04-20T16:46:00,AeroExpress,AE4132,Boeing 747,Jet,Beijing,Mumbai,17.05882,80.73685,Cairo,Brazil,0,0,Minor,Runway excursion
EVT000231,2020-11-20T07:20:00,IslandAir,IS9958,Airbus A320,Jet,London,New York,10.0985,-87.44071,Mumbai,Canada,0,0,Hull Loss,Engine failure
EVT000232,2019-11-27T00:03:00,NorthernFlights,NO6438,Embraer 190,Turboprop,Beijing,Berlin,-47.74047,-82.1358,Mumbai,Germany,0,0,Minor,Weather
EVT000233,2020-07-08T08:45:00,IslandAir,IS3620,Boeing 747,Jet,Cairo,Berlin,37.31447,-130.644,London,France,0,1,Hull Loss,Unknown
EVT000234,2018-04-07T05:47:00,NorthernFlights,NO9434,Bombardier Q400,Turboprop,Berlin,London,42.15332,-132.03975,Sao Paulo,Canada,0,0,Hull Loss,Unknown
EVT000235,2015-10-08T14:53:00,NorthernFlights,NO5068,Boeing 747,Jet,Mumbai,Berlin,12.08596,-106.50366,New York,China,0,1,Minor,Weather
EVT000236,2016-03-26T02:39:00,AeroExpress,AE3769,Embraer 190,Turboprop,Paris,Cairo,-48.55534,33.32185,Cairo,Germany,0,0,Hull Loss,Unknown
EVT000237,2019-10-24T02:36:00,NorthernFlights,NO7771,Boeing 747,Jet,Sydney,Toronto,32.46539,77.96507,Cairo,Canada,0,0,Hull Loss,Mid-air collision
EVT000238,2015-09-20T23:47:00,IslandAir,IS9202,Boeing 737,Jet,New York,Paris,44.02373,-14.21066,Sydney,Egypt,1,1,Hull Loss,Weather
EVT000239,2015-01-18T08:38:00,TransContinental,TR5118,Airbus A320,Jet,Beijing,London,42.9447,36.92296,Berlin,Germany,0,1,Unknown,Engine failure
EVT000240,2015-11-16T16:17:00,TransContinental,TR4269,Airbus A330,Jet,Sydney,London,-15.5191,-154.13117,Beijing,Germany,0,0,Unknown,Unknown
EVT000241,2018-09-11T15:00:00,GlobalAir,GL3761,Airbus A320,Jet,Toronto,Mumbai,18.75777,127.33357,Paris,Egypt,0,0,Minor,Runway excursion
EVT000242,2019-08-29T15:51:00,NorthernFlights,NO9650,Airbus A330,Jet,London,Sydney,49.40256,-155.94914,Toronto,USA,1,1,Unknown,Weather
EVT000243,2019-06-20T23:53:00,IslandAir,IS6064,Airbus A320,Jet,Beijing,Sydney,12.83572,-36.82091,Sydney,UK,0,0,Hull Loss,Pilot error
EVT000244,2017-09-28T00:37:00,IslandAir,IS9764,Airbus A320,Jet,Paris,Sydney,-22.81329,128.3373,London,Brazil,0,0,Major,Mid-air collision
EVT000245,2015-02-17T11:52:00,NorthernFlights,NO7260,Airbus A320,Jet,Paris,New York,39.02535,-113.40504,Berlin,UK,0,0,Hull Loss,Engine failure
EVT000246,2018-05-28T10:35:00,GlobalAir,GL2305,Boeing 737,Jet,New York,Cairo,4.64917,115.59724,Mumbai,China,0,0,Hull Loss,Unknown
EVT000247,2020-05-30T04:36:00,IslandAir,IS2548,Airbus A320,Jet,London,Cairo,-10.71874,83.67233,Sydney,Germany,0,0,Hull Loss,Engine failure
EVT000248,2015-01-10T01:58:00,SkyWays,SK6155,Airbus A330,Jet,Toronto,Cairo,21.91715,145.16375,Mumbai,Germany,0,0,Unknown,Pilot error
EVT000249,2015-02-17T02:32:00,GlobalAir,GL6517,Airbus A320,Jet,London,Berlin,56.99397,77.22052,Mumbai,France,0,0,Unknown,Unknown
EVT000250,2018-12-12T19:53:00,GlobalAir,GL2716,Airbus A330,Jet,Mumbai,Paris,-57.93156,-149.74791,London,France,0,0,Hull Loss,Runway excursion
EVT000251,2018-12-15T23:45:00,GlobalAir,GL7192,Embraer 190,Turboprop,London,Beijing,46.03401,-122.35183,Cairo,Australia,0,0,Major,Runway excursion
EVT000252,2017-01-06T17:37:00,NorthernFlights,NO5711,Bombardier Q400,Turboprop,Toronto,Cairo,42.54977,-18.00665,Toronto,USA,0,0,Major,Mid-air collision
EVT000253,2017-05-14T12:13:00,IslandAir,IS3972,Airbus A330,Jet,New York,Mumbai,36.67302,-6.58213,New York,USA,3,3,Major,Runway excursion
EVT000254,2020-07-14T07:25:00,IslandAir,IS548,Boeing 747,Jet,Sao Paulo,Paris,43.44579,-17.65373,Sao Paulo,Canada,0,0,Hull Loss,Bird strike
EVT000255,2020-09-10T04:40:00,TransContinental,TR2591,Embraer 190,Turboprop,Paris,Sydney,-29.06952,-32.39271,London,UK,0,0,Hull Loss,Runway excursion
EVT000256,2017-03-27T04:58:00,TransContinental,TR4202,Airbus A320,Jet,New York,Cairo,53.06711,-37.90907,Beijing,UK,0,0,Unknown,Bird strike
EVT000257,2020-11-24T12:21:00,AeroExpress,AE8606,Boeing 747,Jet,Cairo,Paris,25.32757,35.637,Berlin,USA,0,0,Hull Loss,Mid-air collision
EVT000258,2016-12-01T19:08:00,TransContinental,TR873,Embraer 190,Turboprop,Mumbai,New York,-40.16231,-57.79578,New York,USA,1,2,Hull Loss,Bird strike
EVT000259,2018-07-10T01:32:00,SkyWays,SK6464,Boeing 747,Jet,Paris,Toronto,37.2594,-52.07894,London,India,0,0,Minor,Pilot error
EVT000260,2019-12-16T18:24:00,GlobalAir,GL2921,Boeing 737,Jet,Berlin,Cairo,-3.15579,157.20112,Toronto,France,0,0,Unknown,Runway excursion
EVT000261,2018-10-26T11:27:00,NorthernFlights,NO297,Embraer 190,Turboprop,Cairo,New York,11.08567,96.18098,London,China,1,1,Hull Loss,Bird strike
EVT000262,2020-09-13T21:53:00,GlobalAir,GL2390,Bombardier Q400,Turboprop,New York,Paris,-20.34114,-32.2776,Sydney,Australia,0,0,Major,Bird strike
EVT000263,2015-03-23T04:43:00,AeroExpress,AE5947,Boeing 747,Jet,Sao Paulo,London,-54.61075,108.05089,Beijing,UK,0,0,Unknown,Engine failure
EVT000264,2019-12-27T05:37:00,SkyWays,SK3307,Boeing 747,Jet,Berlin,Sydney,10.60874,18.92798,Toronto,France,0,0,Minor,Pilot error
EVT000265,2016-12-03T03:19:00,TransContinental,TR7415,Embraer 190,Turboprop,Cairo,Toronto,35.27076,-15.00578,Mumbai,Canada,0,0,Minor,Pilot error
EVT000266,2020-05-20T12:23:00,TransContinental,TR2731,Airbus A330,Jet,Toronto,Beijing,-26.26437,179.04013,Cairo,France,0,0,Minor,Weather
EVT000267,2018-12-05T13:10:00,TransContinental,TR8681,Embraer 190,Turboprop,Toronto,Paris,49.85489,119.36651,Berlin,Brazil,0,0,Minor,Engine failure
EVT000268,2018-08-12T05:04:00,TransContinental,TR1707,Boeing 747,Jet,Cairo,Berlin,-54.2448,136.66109,Berlin,France,0,0,Hull Loss,Runway excursion
EVT000269,2016-10-06T13:05:00,NorthernFlights,NO3129,Boeing 737,Jet,Sao Paulo,Cairo,-16.29208,-104.52968,New York,Germany,0,0,Minor,Pilot error
EVT000270,2015-07-17T10:34:00,SkyWays,SK5562,Airbus A330,Jet,Beijing,Toronto,43.4066,81.89394,Beijing,Australia,0,0,Unknown,Engine failure
EVT000271,2016-02-18T16:40:00,IslandAir,IS6765,Airbus A330,Jet,New York,Beijing,17.13937,-1.51574,London,Canada,3,1,Unknown,Weather
EVT000272,2018-10-11T11:05:00,SkyWays,SK5890,Embraer 190,Turboprop,Paris,Toronto,17.33327,146.096,Mumbai,Brazil,1,3,Unknown,Bird strike
EVT000273,2018-09-07T22:41:00,AeroExpress,AE7795,Boeing 747,Jet,Berlin,Beijing,46.17018,26.83483,Toronto,Brazil,0,0,Unknown,Bird strike
EVT000274,2019-06-18T04:24:00,AeroExpress,AE1024,Boeing 737,Jet,New York,Mumbai,26.89887,-174.98684,Berlin,USA,0,0,Major,Bird strike
EVT000275,2018-07-23T00:31:00,SkyWays,SK2973,Boeing 747,Jet,Paris,Toronto,-26.00161,153.63244,Cairo,UK,0,0,Unknown,Mid-air collision
EVT000276,2015-08-23T20:22:00,NorthernFlights,NO2884,Boeing 747,Jet,New York,Toronto,40.40247,-0.34979,Sydney,Germany,0,0,Minor,Mid-air collision
EVT000277,2017-12-27T12:16:00,SkyWays,SK2660,Boeing 747,Jet,New York,Mumbai,-33.73063,-123.04682,Sydney,Brazil,0,0,Unknown,Mid-air collision
EVT000278,2015-10-15T02:17:00,NorthernFlights,NO6397,Boeing 747,Jet,Sydney,Paris,54.37192,157.82945,Sydney,France,0,0,Minor,Mid-air collision
EVT000279,2019-05-05T06:15:00,IslandAir,IS2085,Embraer 190,Turboprop,Sydney,Toronto,-7.18216,-100.96408,Mumbai,China,0,0,Major,Pilot error
EVT000280,2016-01-25T00:59:00,NorthernFlights,NO2002,Boeing 747,Jet,Toronto,Paris,-26.32466,156.60433,Sao Paulo,UK,7,0,Hull Loss,Engine failure
EVT000281,2020-05-22T22:32:00,IslandAir,IS3482,Airbus A320,Jet,Sydney,Sao Paulo,52.98067,168.99282,London,Australia,0,1,Minor,Engine failure
EVT000282,2016-05-24T21:27:00,SkyWays,SK7085,Embraer 190,Turboprop,Cairo,Paris,-59.49565,-3.40295,Paris,Egypt,0,0,Minor,Weather
EVT000283,2017-03-18T00:15:00,IslandAir,IS2125,Airbus A330,Jet,Cairo,New York,2.77952,74.88483,Toronto,UK,0,0,Major,Unknown
EVT000284,2016-05-19T12:08:00,NorthernFlights,NO5679,Embraer 190,Turboprop,Mumbai,Sydney,-18.95554,-169.05727,Mumbai,UK,0,0,Unknown,Weather
EVT000285,2019-09-21T05:59:00,AeroExpress,AE8652,Boeing 747,Jet,Toronto,Mumbai,-12.33466,-77.50913,Sydney,Germany,0,0,Hull Loss,Engine failure
EVT000286,2015-04-08T21:55:00,GlobalAir,GL563,Embraer 190,Turboprop,Beijing,Paris,-25.09235,-124.98348,New York,India,0,0,Hull Loss,Unknown
EVT000287,2018-12-13T23:29:00,SkyWays,SK7517,Bombardier Q400,Turboprop,Paris,Sao Paulo,59.29847,35.9672,Toronto,Brazil,0,0,Unknown,Mid-air collision
EVT000288,2016-07-13T22:57:00,SkyWays,SK9512,Boeing 747,Jet,London,Beijing,-27.53607,64.43668,Paris,Brazil,0,0,Major,Runway excursion
EVT000289,2016-08-29T17:11:00,TransContinental,TR674,Boeing 747,Jet,Mumbai,Toronto,-6.17095,32.5005,Cairo,UK,0,0,Major,Runway excursion
EVT000290,2017-02-18T04:12:00,AeroExpress,AE3217,Boeing 737,Jet,Paris,Cairo,13.54517,0.36055,Beijing,Australia,0,0,Minor,Bird strike
EVT000291,2015-04-01T10:00:00,TransContinental,TR6824,Embraer 190,Turboprop,Paris,London,-6.92005,-21.34345,Beijing,Canada,0,0,Unknown,Mid-air collision
EVT000292,2015-05-30T14:35:00,NorthernFlights,NO7083,Boeing 747,Jet,Berlin,Sao Paulo,36.24179,-22.81242,Berlin,China,0,0,Hull Loss,Runway excursion
EVT000293,2018-02-28T14:53:00,SkyWays,SK2489,Airbus A320,Jet,Beijing,Sydney,-35.57866,139.04127,Cairo,Australia,0,0,Unknown,Mid-air collision
EVT000294,2019-02-11T01:59:00,GlobalAir,GL577,Airbus A330,Jet,New York,London,15.82985,134.39596,London,Egypt,0,0,Minor,Bird strike
EVT000295,2017-08-27T03:41:00,NorthernFlights,NO3336,Boeing 737,Jet,Beijing,Sao Paulo,-53.28729,55.50168,Paris,China,0,0,Hull Loss,Unknown
EVT000296,2019-05-13T23:01:00,SkyWays,SK567,Airbus A320,Jet,Berlin,Sao Paulo,-48.64076,-130.6151,Beijing,France,3,1,Hull Loss,Bird strike
EVT000297,2015-08-22T04:57:00,TransContinental,TR4550,Boeing 747,Jet,Berlin,Mumbai,-16.74452,159.28537,London,Australia,0,0,Unknown,Runway excursion
EVT000298,2019-07-12T12:39:00,IslandAir,IS4074,Boeing 747,Jet,London,Paris,-9.97121,-117.35165,Paris,Egypt,0,0,Unknown,Mid-air collision
EVT000299,2019-12-21T16:36:00,TransContinental,TR514,Bombardier Q400,Turboprop,Toronto,Mumbai,-19.88758,105.4792,Cairo,Egypt,0,0,Hull Loss,Pilot error
EVT000300,2020-01-16T08:56:00,AeroExpress,AE7985,Embraer 190,Turboprop,Sydney,Mumbai,55.11833,-176.5976,Sydney,Canada,0,0,Unknown,Pilot error
EVT000301,2019-06-12T17:49:00,AeroExpress,AE9790,Boeing 737,Jet,New York,Cairo,-24.44783,119.31155,Sao Paulo,China,2,0,Major,Runway excursion
EVT000302,2017-10-18T17:03:00,NorthernFlights,NO9259,Airbus A330,Jet,Berlin,Sao Paulo,-56.30043,174.11631,Toronto,USA,0,0,Unknown,Unknown
EVT000303,2016-10-16T06:21:00,TransContinental,TR9221,Airbus A330,Jet,Toronto,Mumbai,16.6277,35.39571,New York,UK,3,0,Major,Runway excursion
EVT000304,2016-02-10T12:38:00,SkyWays,SK8335,Embraer 190,Turboprop,Sao Paulo,Toronto,-46.12705,-134.85806,Cairo,Brazil,0,0,Minor,Mid-air collision
EVT000305,2018-10-28T15:44:00,NorthernFlights,NO6104,Airbus A320,Jet,London,Sydney,-25.78756,43.11167,Beijing,India,0,1,Hull Loss,Pilot error
EVT000306,2018-01-04T23:00:00,AeroExpress,AE5147,Embraer 190,Turboprop,Mumbai,Beijing,53.95825,8.49101,London,USA,0,0,Hull Loss,Weather
EVT000307,2015-11-25T15:10:00,GlobalAir,GL3348,Boeing 737,Jet,Sao Paulo,Berlin,59.83413,139.55736,Berlin,Germany,0,0,Minor,Mid-air collision
EVT000308,2017-12-16T03:22:00,IslandAir,IS3159,Embraer 190,Turboprop,New York,Sydney,31.47302,84.12257,Toronto,Australia,0,0,Minor,Weather
EVT000309,2020-11-09T00:50:00,NorthernFlights,NO6737,Bombardier Q400,Turboprop,Mumbai,Beijing,-8.89672,-107.9013,Toronto,India,0,0,Minor,Weather
EVT000310,2015-05-08T08:02:00,NorthernFlights,NO3928,Boeing 747,Jet,London,Sao Paulo,2.71427,-95.11605,Mumbai,USA,0,0,Major,Bird strike
EVT000311,2018-10-19T13:29:00,IslandAir,IS7190,Bombardier Q400,Turboprop,London,Cairo,41.75089,-102.25225,Sao Paulo,Egypt,0,0,Major,Weather
EVT000312,2016-04-13T12:35:00,TransContinental,TR4540,Airbus A320,Jet,New York,Sao Paulo,-47.0114,119.19613,Beijing,USA,0,0,Major,Mid-air collision
EVT000313,2019-05-05T04:08:00,TransContinental,TR7813,Airbus A330,Jet,Cairo,Paris,23.46445,28.33881,Sao Paulo,China,0,0,Minor,Pilot error
EVT000314,2018-03-14T03:59:00,TransContinental,TR1242,Bombardier Q400,Turboprop,Toronto,Cairo,15.36589,-43.87224,Berlin,Brazil,0,0,Hull Loss,Mid-air collision
EVT000315,2018-11-07T19:08:00,AeroExpress,AE7457,Embraer 190,Turboprop,Toronto,Mumbai,0.52549,-66.88009,New York,India,0,0,Major,Mid-air collision
EVT000316,2018-08-06T12:50:00,NorthernFlights,NO8626,Airbus A320,Jet,Paris,Sydney,27.04101,-47.57122,New York,India,0,0,Major,Unknown
EVT000317,2016-12-19T15:00:00,IslandAir,IS156,Bombardier Q400,Turboprop,Berlin,Sao Paulo,56.79648,158.65167,London,France,0,0,Unknown,Mid-air collision
EVT000318,2015-10-21T04:46:00,NorthernFlights,NO2256,Airbus A330,Jet,Cairo,New York,-24.85354,38.87762,Mumbai,France,3,1,Hull Loss,Pilot error
